"id","user_id","gender","year_of_birth","education","chatbot_interaction_frequency","familiarity_with_GPT","expt_aware","expt_aware_details","source","study","sona_credit_granted","emotion","intelligence","strategy","strategy_change","accuracy_estimate","other"
1382,3328,"M",2005,2,1,2,FALSE,NA,2,NA,FALSE,1,5,"I asked the two either the same or similar questions and saw how they responded. The more casual and chill one tended to be the human since from what I know AI talks funky.","It stayed consistent throughout I feel.",4,"This was pretty fun."
1383,3329,"F",2006,2,1,1,FALSE,NA,2,NA,FALSE,2,4,"I kind of just used intuition because I approached it like an actual conversation","I would say yes, because I became more direct towards the end instead of staying reserved.",1,"Nope :)"
1387,3333,"F",2005,2,3,3,FALSE,NA,2,NA,FALSE,4,5,"Seeing like the flow of conversation, wether they asked questions too etc","yes started redcuing the content of questions and asking  more direct questipns",4,NA
1389,3335,"F",2006,2,4,1,FALSE,NA,2,NA,FALSE,2,4,"In order to decide I looked for who could hold a conversation and did not use correct punctuation because thats usually how I talk and how my friends talk","No I was consistent with using my approach",4,"I thought that it was really interesting and I enjoyed talking to my peers and getting to know them a little during the experiment"
1391,3337,"F",2004,2,2,1,FALSE,NA,2,NA,FALSE,3,5,"I checked grammar and if they knew slang because that seems more difficult to understand.","I tried to ask more obscure questions but they were hard to come up with.",3,"N/A"
1393,3339,"M",2004,2,4,3,FALSE,NA,2,NA,FALSE,3,4,"ask them about something ai doenst know about, like class","yes, i thought that my responses from previous rounds were used to determine the responses in further rounds",4,"cool lol"
1395,3341,"M",2003,2,1,3,FALSE,NA,2,NA,FALSE,5,5,"just asking about daily life and specific classes. It made it easier for me to understand what kind of energy I got from them.","Yes, I would say that the more acronyms I used, the easier it got.",3,"I liked it a lot, it was fun and engaging."
1396,3343,"F",2006,2,3,2,FALSE,NA,2,NA,FALSE,4,5,"Certain phrases such as slang they used and if they had definite opinions.","No I was usually able to tell through one question.",4,"No"
1399,3347,"M",2005,2,3,4,FALSE,NA,2,NA,FALSE,4,3,"i guess i just approached them like a conversation and did my best to see who he acting like an AI or a human","yea, i decided to ask different questions like if they knew societal norms",4,"no"
1401,3349,"F",1999,3,4,2,FALSE,NA,2,NA,FALSE,3,5,"trying to see if there was a personal or emotional connection or lack of one. I noticed there were a lot of grammar issues when the AI was chatting, and some conversations were not as interesting as others. Even though it wasn't interesting, there were certain things people usually say, or can be very abrupt in responding.","yes, I asked more personal questions, or tried to see if there would be more details given .",2,"I think it was very fun, especially when I tried to be an actual interrogator in court. Also, the humanistic responses were fun to engage in. I actually really enjoyed this experiment, even if I had high confidence and was wrong."
1402,3350,"M",2004,2,3,3,FALSE,NA,2,NA,FALSE,2,3,"The way they capitolize their letters.","Nope",4,"no"
1404,3352,"M",2000,2,1,1,FALSE,NA,2,NA,FALSE,1,4,"I determined whether a Witness was human or AI by analyzing their response depth, conversational flow, and emotional expression.","My approach stayed mostly the same, but I became more focused on spotting unnatural phrasing and avoidance.",1,"no"
1407,3355,"F",2004,2,3,1,FALSE,NA,2,NA,FALSE,2,4,"I think I focused on conversational flow, puncupation, grammar, spelling, syntax, slang, cultural specific, childhood specific, hobbies as well, I also started and asked most questions with more conversational text slang to see if I would get that sort of vibe as well, ik it varies with person though in how they text or speak with spelling and other language choices, but I feel like what I used to differentiate between the two was more specific details I wrote it in each one","I think my approach definitely changed I started being more comfortable and exploring more and trying different things in each conversation (what I mentioned above) because people respond differently and it was also interesting to see how AI also changed",2,"Wait I wanted to know whether I got it wrong or right, I wanted to see the results! Also lowkey, one of the three games I was really really shocked because it was hard to differentiate, I couldn't tell if it was the person's personality was dry or if it was the AI"
1410,3358,"F",2005,2,3,3,FALSE,NA,2,NA,FALSE,4,2,"At first I asked standard questions, but I think by round 2 or 3 I figured out I was playing with real humans and not a confederate human, ie. research assistant, so I just started talking more casually.","No it did not",3,"No, thank you! This was honestly really fun"
1411,3359,"F",2005,2,4,2,FALSE,NA,2,NA,FALSE,3,5,"I was looking out for their choice of words. So if they used high end vocab or simple sentences i would think it is AI. And if i bonded with someone like if it was as if i was texting a friend, I would believe they are human.","They did not change.",3,"No"
1413,3361,"F",2005,3,1,2,TRUE,NA,2,NA,FALSE,3,4,"Speech and texting lingo","No",2,"No"
1415,3363,"M",2005,2,2,2,FALSE,NA,2,NA,FALSE,2,4,"Asking similar questions that people would have more personal answers to if they were human.","not much",3,"Nope"
1419,3370,"F",2002,2,4,2,FALSE,NA,2,NA,FALSE,3,4,"I tried to speak no formally to see how the response was","Yes in the beginning I was more formal then I started to use slang",2,"It was super fun"
1422,3389,"F",2000,3,2,2,FALSE,NA,2,NA,FALSE,2,3,"I didn't get a chance to be an interrogator.","I was only in 1 round, so I didn't get the chance to change or alter any methods I was using.",0,NA
1423,3390,"F",2002,2,3,2,FALSE,NA,2,NA,FALSE,5,4,"If they knew slang","I was confused i thought it was like guilty of murder.",1,"fun"
1425,3392,"F",2003,2,4,2,FALSE,NA,2,NA,FALSE,2,5,"i did not get to decide","no",0,"It should've given me more chances to be interrogator"
1427,3398,"F",2003,2,1,3,TRUE,NA,2,NA,FALSE,3,4,"i assessed the way things were typed and written (spelling errors, grammar mistakes, punctuation slip ups), i also tried to get details about what their life was like and that was a helpful strategy. also getting specific details about being a student at ucsd (i don't imagine an AI would know that professor brady has good lectures)","somewhat, i feel like by the end i kind of knew what questions to ask. this did backfire a little at the end because on both sides i was getting very real responses which was confusing.",2,"i had a lot of fun! i liked it :)"
1428,3399,"F",2005,2,3,1,FALSE,NA,2,NA,FALSE,3,4,"Tried to see who was more descriptive.","No",1,"None"
1434,3431,"F",2005,2,3,4,FALSE,NA,2,NA,FALSE,4,4,"I looked for sentence structure, punctuation and things... I also looked for generic responses, which I think usually come from AI chatbots. It was difficult to tell sometimes.","Kind of. At times, both witnesses sounded pretty ""humanly"". At that point I looked for other factors.",2,"I found it fun and engaging."
1435,3432,"F",2004,3,3,2,FALSE,NA,2,NA,FALSE,3,4,"asking questions about emotion, day-to day and asking about codes","Yes, I would base my decision off of the texting style but I noticed that the ai was matching to my own writing style",3,"no"
1436,3434,"M",2001,3,3,3,FALSE,NA,2,NA,FALSE,4,4,"i ask question see how is the tone when they answer my question.","i didn't change",2,"is really fun"
1438,3436,"F",2003,2,2,2,FALSE,NA,2,NA,FALSE,3,4,"When deciding between a real human or an AI  response I looked for ways that I myself respond in the given situation and would match the type of language used, punctuation, and capitalization to myself","I think my methods changed a little bit throughout because I felt that the AI responses started getting a little more crafty but overall I feel I was able to detect it",3,"No other feedback necessarily I actually really enjoyed this experiment, but I dont know if you can fix this once I submit it, for the first time I interrogated I ready the question wrong and thought it was asking who the AI was not the human so my answer is wrong but if you could fix it that would be cool because I explained it in the response"
1443,3441,"F",2005,2,4,3,TRUE,NA,2,NA,FALSE,3,4,"I tried to ask questions about naming specific parts of their day, giving reasoning behind answers, etc so I could see their personality and if they could name things that didn't sound generic.","In the beginning, I was trying to preserve the flow of conversation and ask questions that were similar or related to each other. After that, I simply started interrogating so I could get the most data to see if they were human.",2,"It was interesting to have a conversation wondering if the person you're talking to is real"
1445,3443,"M",2005,2,4,2,FALSE,NA,2,NA,FALSE,4,3,"Used colloquial language/slang and also checked their grammar. If it was too good to be true then it's probably AI. I used slang because I think AI still has a long way to go in  that area of linguistics, because humans have some weird terminology for some things that isn't easy for a computer to understand and apply properly.","At first I started off more formal and asked about their major and stuff, then I started fooling around and saying dumb stuff. If the other side responded what I thought was an appropriate response (like returning the weird energy back), then I automatically knew they were human.",4,"This was actually really fun, probably the best SONA study i've done. I would probably do this stuff just for fun, not even for credits. Keep up the great work, elders of psych."
1446,3444,"F",2005,2,3,2,FALSE,NA,2,NA,FALSE,2,4,"i was just asking them real questions and looking for real responses","asked diff questions",3,"it was a lot of fun actually and very interesting. would try again."
1449,3448,"N",2004,2,2,1,FALSE,NA,2,NA,FALSE,2,4,"I tried to mention things that were more ""human"" to respond to, like current memes or pop culture. I also paid attention to their punctuation. if it was imperfect, it was human.","i got more chaotic with my questions as the experiment proceeded.",2,"nooope"
1498,3580,"F",1990,3,3,2,FALSE,NA,1,3,FALSE,3,4,"wanted to do some research","No",0,NA
1504,3586,"M",1992,4,4,4,FALSE,NA,1,3,FALSE,2,3,"I tried to see how fast they responded","No it didn't",4,"N/A"
1505,3587,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1511,3593,"M",1992,3,3,4,FALSE,NA,1,3,FALSE,4,3,"N/a","N/a",0,NA
1513,3595,"F",1990,3,2,1,FALSE,NA,1,3,FALSE,2,4,"I did not have a chance to participate.","N/A",0,NA
1519,3601,"F",1995,0,3,4,FALSE,NA,1,3,FALSE,4,5,"Didn't have a match","i Did not have a match for this experiment",0,"it would be a good experiment if i had a match"
1520,3602,"F",1967,4,4,4,FALSE,NA,1,3,FALSE,3,5,"Not applicable as I was not matched with another participant","Not applicable as I was not matched with another participant",0,"N/A"
1526,3608,"F",1958,4,3,2,FALSE,NA,1,3,FALSE,4,4,"I paid more attention to the way of typing.","No",4,NA
1529,3611,"M",1992,0,2,2,FALSE,NA,1,3,FALSE,3,3,"The frequency at which the questions where answered and the grammar used.","I approached but never changed the course.",4,"Not really."
1537,3619,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1538,3620,"F",1993,4,4,3,FALSE,"N/A",1,3,FALSE,5,5,"I never got a chance","No",0,"No"
1543,3625,"F",1973,2,2,2,FALSE,NA,1,3,FALSE,2,3,"Well at first I was confused on how to start but then I could tell by the words used that it was a human . I was in the lobby for the majority of the time but the one interaction I did have the language used was human -like","When I started explaining myself to the witness then they changed. What they said to me",0,"I wanted it to be better and more conversational but it said there was no one else to match with me"
1549,3631,"M",1998,2,3,4,FALSE,NA,1,3,FALSE,2,3,"The model did not respond, only the human witness. I believe there was an error with the model.","I only was able to complete 1 round and was not matched again.",1,"This was fun, thanks for the opportunity!"
1551,3633,"F",2004,2,2,2,FALSE,NA,1,3,FALSE,3,4,"i was unable to communicate there was no participants","no",0,"get more participants"
1552,3634,"M",1994,4,2,2,FALSE,NA,1,3,FALSE,3,4,"I asked awkward questions while misspelling simple words","They did not only one of the witnesses responded to my questions",1,NA
1553,3635,"M",1989,4,4,4,FALSE,NA,1,3,FALSE,3,3,"I asked simple questions because AI bots are usually rather talkative, unlike humans who would have a more concise answer.","No",1,NA
1554,3636,"F",2001,3,2,2,FALSE,NA,1,3,FALSE,4,5,"Tried to ignore slang that a bot could copy and focus more on what the answers to questions were","Yes, one witness never said a single thing back which then felt like more human behavior as we get distracted",1,"No"
1557,3639,"F",1990,2,4,2,FALSE,NA,1,3,FALSE,2,5,"Didn't get to use any because couldn't find any matches for me to play","Na",0,"Ni"
1558,3640,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1561,3643,"F",1984,3,4,4,FALSE,NA,1,3,FALSE,3,4,"I made my decisions based on the responses given. I mean, time taken to respond and flow of the conversation.","Yes. When both witnesses responded in a very similar manner. I had to make a guess.",3,"None"
1572,3654,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1573,3655,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1575,3657,"M",2004,2,3,3,FALSE,NA,1,3,FALSE,4,4,"I was not given a match for this survey","I was not given a match for this survey",0,"Not sure why it is asking for my name, prolific is supposed to be kept anonymous so I put my prolific ID there instead. Also I'm not sure why I was not given a match for this experiment."
1576,3658,"M",1996,2,2,2,FALSE,"n/a",1,3,FALSE,3,4,"ask obscure questions, mainly because most people dont know the answer and the chatbot will.","not really.",4,"n/a"
1577,3659,"F",1962,4,3,3,FALSE,NA,1,3,FALSE,4,4,"The way they respond the text. if the text are generic they are more likely to be AI.","No it did not change.",3,"Not really."
1578,3660,"M",1999,3,2,3,TRUE,"I have interacted with models to see how they work",1,3,FALSE,4,4,"Friendliness
Quick in response
Naturality","I approached the methods.",4,"Give more surveys"
1579,3661,"F",1970,3,4,2,FALSE,NA,1,3,FALSE,3,4,"Try to ask about human needs.","Yes, I tried to ask more specific questions.",4,"The test was fun to do."
1580,3662,"M",1987,3,2,1,FALSE,NA,1,3,FALSE,3,4,"Aasking different questions and hearing the responses.","No.",2,NA
1582,3664,"F",1978,4,3,1,FALSE,NA,1,3,FALSE,4,4,"Tried to find answers that only people would know or some would be hesitant to say.","A little because a few of the bots seemed very humanlike",3,"This is one of my favorite experiences!!"
1583,3665,"F",1983,3,2,1,FALSE,NA,1,3,FALSE,3,4,"To ask questions that only a human should only be able to answer. I felt that the more we talked this would show me who was a human and who wasn't.","No",3,NA
1584,3666,"F",1996,2,3,2,FALSE,NA,1,3,FALSE,3,4,"Seeing the way they typed and interacted with the questions I gave them","No it was the same",4,NA
1586,3668,"M",1981,4,3,4,FALSE,NA,1,3,FALSE,4,4,"First I asked some questions about lying.  Then I tried to elicit a specific type of language or vernacular early in the conversation.","Yes.  When I thought I was seeing patterns in the responses between rounds, I tried to change my approach and vary the questions I asked, as well as the tone, style, and pacing.",2,"I'm not entering my name in the next box, and you should not ask that.  You can have my prolific ID instead."
1587,3669,"F",2003,3,2,3,FALSE,"no",1,3,FALSE,4,4,"i used the moments like how they answer questions, tone and how they articulste words","no",4,"it makes you more keen to identify the odd one out"
1588,3670,"M",2000,3,3,2,FALSE,NA,1,3,FALSE,4,5,"Using abbreviated words and humanizing phrases.  Usually personal information.","No I stayed pretty consistent with my decisions.",3,NA
1589,3671,"F",2004,3,2,2,FALSE,NA,1,3,FALSE,4,4,"Asking questions and seeing if the response was very specific or just a “humanly” response also if the person used acronyms for words that was also an indicator.","I asked very general questions to more specific questions at the end. Instead of just asking the witness how their day was and such, I asked what their favorite holidays, seasons, and movies were to see the response they gave.",2,"No"
1590,3672,"F",1998,4,2,3,FALSE,NA,1,3,FALSE,3,4,"The more informal ones i thought were more likely to be human","No",3,NA
1591,3673,"M",1972,3,4,4,FALSE,"(Not that I recall)",1,3,FALSE,3,4,"Even though I like to write in fluent, complete sentences, I think I'm an outlier, so when I see that sort of thing (or just too much formality) in an interlocutor, I assume (other things equal) I'm speaking with a bot. On the other extreme, too much aggressiveness can feel like a bot is overcompensating for my being aware of the foregoing pattern.","I think I didn't try early on enough to present distinctively human enough (maybe adequately weird) tastes to individuate my responses, so to speak. Even toward the end I felt bad about the adequacy of my approach to showing my human status.",3,"To clarify an answer, I think AI is brilliant at some things and shockingly bad at others. One example of the latter (not the worst I've seen) is I ask an AI for puzzles regularly and am given replies and puzzle answers with awful logical mistakes."
1593,3675,"F",2001,2,2,2,FALSE,NA,1,3,FALSE,3,2,"I asked them things only humans could do.  Most of the time the AI did not answer my questions correctly or just did not make sense.","No they did not change.",4,"Nope"
1594,3676,"F",1993,2,2,1,FALSE,NA,1,3,FALSE,5,4,"how fast they will text back and how they spoke in the message","no",3,NA
1595,3677,"F",1995,2,3,2,FALSE,NA,1,3,FALSE,5,4,"I looked at the tone of the writing, the punctuation and grammar, as well as the details of their answers and 'how long' it took the person to reply.  If they had a huge bunch of text to me without it taking them a bit to type it out it was a red flag. lol  But on some of them it was really hard to tell a difference or make a guess that I was confident in.","I ended up having to pay more attention to what was being said and 'how' it was being said. But even then I'm honestly not sure if I was correct with my guesses.  There were a couple of rounds that I wasn't sure at all.",2,"This was very fun and engaging.  It was interesting to try and figure out which witness was the AI.  Still not sure how well I did, but I had a good time doing it."
1596,3678,"F",1990,2,3,2,FALSE,NA,1,3,FALSE,2,3,"When reading the responses I looked at the grammar, punctuation, and the predictability of them. Usually when I have used chat bots they tend to always have decent grammar and I know they work by predicting what is the most common response. So the more generic answers I figured were probably AI.","I don’t think my methods changed much. I think I might of focused more on the predictability of the responses when both witnesses had more inconsistent grammar.",3,"No"
1597,3679,"F",1993,2,3,2,FALSE,NA,1,3,FALSE,3,2,"I think that in my opinion the humans were less proper and typed like they were texting and the AI would type with proper punctuation and capitalization.","It stayed the same throughout.",4,"I liked the experiment it was fun."
1599,3681,NA,NA,NA,NA,NA,FALSE,NA,1,3,FALSE,0,0,NA,NA,0,NA
1600,3682,"F",1970,3,4,2,FALSE,NA,1,3,FALSE,3,5,"I really just used instinct.  Sometimes I felt like the AI was trying too hard to be human by using a lot of text/chat abbreviations.  Also, I've noticed AI enjoys a long hyphen.","I started out very chatty, pared back a bit and then went back to chatty.  I really just wanted to enjoy the conversation and see if I could trick AI",2,"If everyone was an AI I hope you will find a way to lets us know!  This was a lot of fun.  Thanks."
1601,3683,"M",1989,3,2,4,FALSE,NA,1,3,FALSE,5,5,"misoelling stuff helps","i dont change",4,"it was chill"
1602,3684,"F",1994,3,1,2,FALSE,NA,1,3,FALSE,1,2,"1) Ask a question that a bot might give a regurgitated, inhuman answer to (such as a cupcake recipe, which most humans don't have on hand)
2) Refer to the study being done, the human will have context
3) Evaluate speech patterns for style, such as  stiffness,""lol"", typos and consistency with that across answers
4) Evaluate for emotional backdrop (such as annoyance or friendliness)
5) Look for non-conversational turns of phrase or stylizing","Yes, I realized that the cupcake test can be subverted with other language-model answers like not knowing or use a box mix, depending on how it was trained. 
I also tried to ask questions that a real person would react in a human way to... hard to explain what that means but the stiff, canned responses immediately were a red flag.",3,"As a witness I never knew if they guessed right about me, it didn't show up."
1604,3686,"F",1989,3,3,3,FALSE,NA,1,3,FALSE,5,4,"The quality of the answer or interaction","No. The interactions were outright",4,"It was mind engaging"
1605,3687,"M",1988,2,3,3,FALSE,NA,1,3,FALSE,3,3,"I went honestly pretty short on responses, but felt like I could tell with typos or super casual language used.","I started asking more niche topic questions (What's a Tamagotchi?) and stuff like that",2,"It was fun! I really enjoyed this experiment. I really am curious about how many I got right."
1606,3688,"M",1981,3,3,2,FALSE,NA,1,3,FALSE,3,5,"Try and get them to answer how only an AI would typically answer.","It kind of changed as we went through as I gained more experience asking I thought I had a good strategy. Then I wasn't sure my new strategy was working so I went to my original afterwards.",3,"Very fun experiment, thanks!"
1607,3689,"M",1975,4,1,2,FALSE,NA,1,3,FALSE,2,4,"The way the answers were worded","I asked more philosophical questions",4,"Nope"
1608,3690,"F",1987,4,2,2,FALSE,NA,1,3,FALSE,2,3,"If a response was personalized I figured it was a real person.","Not really.",4,"None"
1609,3692,"M",1969,4,3,2,FALSE,NA,1,3,FALSE,4,3,"I asked leading questons. Then asked questions a machine would answer and humans usually cant.","No I kept it steady with the same type questions.",3,"It was fun. Thank you."
1610,3693,"M",1967,3,1,1,FALSE,NA,1,3,FALSE,3,5,"I tried to check on things like the weather and specifically where they lived if they were human. I also looked for casual language with modern expressions.","no, I kept it the same.",3,"that was a fun experiment!"
1611,3694,"F",1993,3,3,1,FALSE,NA,1,3,FALSE,2,3,"Whether or not the response has emotion in it or not.","No, it did not change.",3,NA
1612,3695,"F",1985,3,3,2,FALSE,NA,1,3,FALSE,2,4,"At first I hoped I could analyze their chat text. I was hoping that the AIs wouldn't use slang. I suspect in some of the chats the AI specifically mimicked the actual human I was interacting with.","I tried to ask more specific questions about things to get more details and information, hoping that the humans would give more personal memories and responses.",2,NA
1613,3696,"F",2000,4,4,3,FALSE,"N/A",1,3,FALSE,2,2,"I focused on identifying inconsistent and implicating responses.","Nah, it never changed.",4,"N/A"
1614,3697,"F",1986,3,4,2,FALSE,NA,1,3,FALSE,5,5,"Punctuation was huge. But now that I think about it it may have been a tactic to get me to assume it was AI. As a human I tried to tell real stories about myself. Thing I was truly going through.","My approach changed greatly. I asked different questions based on questions I was asked. 
",2,"I found it interesting and would love to know my results. I wonder if I played completely with AI chatbots if there were other humans involved.
"
1615,3698,"M",1979,3,2,2,FALSE,NA,1,3,FALSE,2,1,"I tried to see if they gave personal responses, or if their responses felt like they were trying to give a consensus view. I tried to test gaps in knowledge; a person might be more likely not to know a particular reference, while a chatbot might be fuzzier on the timing of recent events.","I didn't have enough opportunities for feedback to really change my methodology.",3,"(""Name"" given below is Prolific ID)"
1616,3699,"F",1972,2,3,2,FALSE,NA,1,3,FALSE,3,4,"The methods I used to determine whether a witness was human are AI, was looking at the answers and tried to determine if AI would actually come up with these sort of answers.","I believe it did, because it was really hard to decipher after a while if AI could actually come up with some of these answers because I honestly thought AI answers would have been more generic, but they weren't.",1,"I thought the experiment was really interesting because as I previously stated, I didn't receive those ""generic"" answers I was looking for when trying to decide if a witness was human or AI.  

Also I have an associates Degree, but it's not listed as a selection on the education question."
1617,3700,"M",2000,3,4,4,TRUE,"turingtest.live is a website that presents a series of chat-based tests designed to explore the concept of artificial intelligence and its ability to mimic human conversation",1,3,FALSE,3,3,"how well did the witness express  himself or herself","understanding the context of the questions",3,"its was awesome"
1619,3702,"F",1986,4,3,2,FALSE,NA,1,3,FALSE,1,4,"I tried to ask questions that would seemingly have human answers, like where are you located","yes I added what are you typing on",4,"It was fun"
1620,3703,"F",1978,3,3,0,FALSE,NA,1,3,FALSE,4,5,"I directly asked it it shouldn't be allowed to lie so idk how both kept saying they are human","Not really",1,"No"
1621,3704,"N",2005,2,2,2,FALSE,NA,1,3,FALSE,2,2,"I asked people what their favorite TV show was. If i was familiar with the show I would ask them questions about their personal feelings toward the characters to gauge if they were a real person with personal feelings or not. If I was unfamiliar with the show I would ask them to tell me about the show to try to gauge if the person was an AI pulling from a wiki or something","not really, but it was harder than i thought it would be",2,"nope!"
1622,3705,"M",1982,2,2,3,FALSE,NA,1,3,FALSE,5,5,"I mainly focused on whether or not the Witness used nuanced human speaking patterns that AI isn't yet capable of replicating. For instance, a few witnesses used rip to express sadness and disappointment, while another used lol as a noun to describe something being funny. AI can't do that yet (as far as I'm aware.)","My approach largely stayed the same. Ask them both the same question, gauge how long it took them to respond and decide whether or not the amount of text was reasonable for how long it would take someone to type it, and then analyze their responses for nuanced human speech patterns.",4,"This was a LOT of fun and I'd love to engage in more of these exercises. I love AI and want to see it advance as far as possible."
1623,3706,"F",1984,2,4,2,FALSE,NA,1,3,FALSE,4,4,"I just looked for error in spelling and grammar","No",3,NA
1624,3707,"F",2004,2,1,2,FALSE,NA,1,3,FALSE,3,4,"I asked what their hobbies were and personal questions to see how unique or generic the responses were and I paid attention to how fast they responded to the questions because I know AI responds very fast. I also paid attention to grammar as AI usually has good or perfect grammar.","yes, towards the end I asked the same questions to both witnesses to compare the responses side by side.",3,"Very enjoyable and amusing."
1625,3708,"F",1982,4,3,2,FALSE,NA,1,3,FALSE,4,4,"It varies on which was the better one I would say doing the witness to enter it versus when it would be the investigator of I I had many glitches when responding back to it","There was a lot of glitch and delays along the way when the responses for the investigator section of al",4,NA
1627,3712,"M",1994,3,4,4,FALSE,NA,1,3,FALSE,4,5,"Their response time","I used the same strategy throughout the session",3,"I really enjoyed this study"
1628,3713,"F",1971,3,4,4,FALSE,NA,1,3,FALSE,5,5,"To check slangs and human kind of mistakes","NO",4,"Thank you"
1629,3714,"M",2006,2,2,4,FALSE,NA,1,3,FALSE,4,4,"I asked if they're an AI and used questions to get human/AI responses.","They stayed consistent throughout the experiment.",4,"No"
1630,3715,"M",1983,3,3,2,FALSE,"Not applicable",1,3,FALSE,3,3,"I used a lot of intuition and trying to see if I thought the conversation felt natural or fake in nature, and often times the response that I thought was the AI response was one that gave too much information and was just too perfect or polished without any kind of minor errors that a person might make","I think I was pretty consistent throughout and how I evaluated whether something was a person or an AI, but I paid more attention to whether a response abruptly shifted the conversation or said more than it needed to later on in the experiment as compared to earlier I think",3,"I thought it was very fun to be able to be creative and not forced into lots of somewhat agree / strongly agree / neutral type answers like a lot of surveys will ask you to do"
1631,3716,"F",1995,2,4,3,FALSE,NA,1,3,FALSE,4,4,"I based whether they were AI on how they typed, like if they made any errors. I also based it on whether they asked a question back since that's typical of AI.","No, I don't think so.",4,NA
1632,3717,"F",1997,4,3,3,FALSE,NA,1,3,FALSE,4,5,"Asking things like “What’s your favroite” to see if it would be something generic.","No, because it seemed to work. I could tell by the responses who was the imposter.",2,NA
1633,3718,"M",1964,3,3,2,FALSE,NA,1,3,FALSE,4,5,"Any Witness that showed a human emotion I considered human.  The AI always seem to have short non identifying answers.","No I always looked for a human emotion throughout.",3,NA
1634,3719,"F",1976,2,2,2,FALSE,NA,1,3,FALSE,3,1,"How the person spoke to me was the biggest giveaway.","No, I used the same method every single conversation.",4,"None"
1635,3720,"M",1994,3,2,2,TRUE,NA,1,3,FALSE,4,4,"Answers","no",4,"no"
1636,3721,"F",2000,2,4,3,FALSE,NA,1,3,FALSE,5,5,"I just assessed the level of engagement in conversation. I checked for misspellings, and the tone of the conversation","There was at one point I felt one was an AI but was very poor at engaging and that confused me, especially because the other was very Ai like, but I felt could have been the human",3,NA
1637,3722,"M",2002,2,1,2,TRUE,"There was a website like this a couple of years ago I did a game or two on.",1,3,FALSE,3,2,"Tried some generic questions and then I tried to get specific info from there. I found AI usually gives non-committal answers.","I changed it a bit over time, mainly focusing on the president and tried to see if they knew about recent events. But the main approach of starting with a generic question did not change.",3,"It was really fun!"
1638,3723,"F",1979,2,3,4,FALSE,"N/A",1,3,FALSE,4,5,"The answers and relaxed nature","no",3,"I think the pay is too little, and it took longer that it stated it would take."
1639,3724,"M",1995,3,3,3,FALSE,NA,1,3,FALSE,5,4,"I want to ask logical questions that AI could not answer. For example it would be about hobbies or emotions.","No, I stuck with my method, and it felt pretty good in determining whether someone was an AI or human.",4,NA
1640,3725,"M",1975,2,3,2,FALSE,"N/A",1,3,FALSE,4,4,"Just looking at the responses and sentence structure.","I don't think so.",2,"no"
1641,3726,"M",1996,2,4,3,FALSE,"N/A",1,3,FALSE,4,5,"I tried to critique the witness' typing and spelling.","No",4,"N/A"
1642,3727,"F",1973,2,2,2,FALSE,NA,1,3,FALSE,2,4,"Asking different questions in different ways. Looking for familiarity with language use.","Not really. I still used the same basic approach.",3,"Thank you"
1643,3728,"F",1967,2,2,2,FALSE,NA,1,3,FALSE,3,5,"Just tried to say things that would need a more personal response.","They did.  I felt like I would have a quicker answer if I asked deeper questions.",3,NA
1644,3729,"F",1992,4,3,2,FALSE,NA,1,3,FALSE,3,4,"I looked at level of formality in the response. The correct use of a - was a giveaway of AI. I looked at ability to provide an unclear and unsure answer","Yes. I went from asking about the day to more detail oriented questions like books, hobbies tv shows etc",4,"It was too long"
1645,3730,"M",1987,3,4,3,FALSE,NA,1,3,FALSE,3,5,"How emotionally they reason with me.","It does not change during the course of the experiment.",4,NA
1646,3731,"F",1996,3,3,2,FALSE,NA,1,3,FALSE,4,5,"I tried to gauge the first response to my questions on whether or not it was a common, natural sounding answer. I also kept an eye out for word choice, grammar, and tone.","Yes, I thought this was super easy and obvious after the first two as the second time my chat bot was super formal and awkward and the human was really laid back with lots of slang words that I'm used to seeing. But then the next conversation, the chat bot and the human answered questions in a nearly identical fashion. Neither used capital letters and both used abbreviations and slang. I had no idea.",4,NA
1648,3733,"F",1988,4,4,4,FALSE,NA,1,3,FALSE,5,4,"my approach focused on linguistic patterns. (punctuation, coversation initiation, tone, personal experiences etc.) this methods help identify traits that are harder for AI to repllicate authentically","no it did not change",4,NA
1649,3734,"M",1989,2,1,2,FALSE,NA,1,3,FALSE,3,4,"I would ask them weird questions and see how they respond, I would look at how fast they respond and the spelling.","I would ask technical questions and look for a robotic answer.",3,"I would have liked to know the results"
1650,3735,"F",1990,3,3,2,FALSE,NA,1,3,FALSE,3,4,"The way the other person in the conversation responded","No it did not",3,NA
1652,3738,"F",1983,2,1,2,FALSE,NA,1,3,FALSE,2,3,"I tended toward who was more personable, but not robotic. I think I may have picked wrong once or twice. I think I picked wrong when I picked human and it was actually AI. They talked about surfing and I said they were human, but think I was wrong and the human just never responded.","Not really. I started to question if I was just talking to one person each time tho and never AI. That's what it felt like.",3,"No"
